Utility,Facility Name,Location,KM/MFM/ MV Panel Ref#,Meter Reading Date,Meter Reading,Consumption Month,Consumption,Previous Date,Previous Reading,
Electricity,ECCH Lot #2 - Utility Area,"V2B20, Lot # 2  2A15 Service Meter",193362,9/24/2024,18427,Sep-24,7112,24/08/2024,11315,
Electricity,ECCH Lot #2 - Utility Area,"V2B21, Lot # 2  3A1  Service Meter",193277,9/24/2024,14230,Sep-24,4590,24/08/2024,9640,
Electricity,ECCH Lot #2 - Utility Area,"V2B22, Lot # 2  3A2 Service Meter",193329,9/24/2024,11910,Sep-24,3525,24/08/2024,8385,
Electricity,ECCH Lot #2 - Utility Area,"V2B23, Lot # 2  3A3 Service Meter",193242,9/24/2024,4343,Sep-24,660,24/08/2024,3683,
Electricity,ECCH Lot #2 - Utility Area,"V2B24, Lot # 2  3A4  Service Meter",193247,9/24/2024,11905,Sep-24,3020,24/08/2024,8885,
Electricity,ECCH Lot #2 - Utility Area,"V2B25, Lot # 2  3A5 Service Meter",193237,9/24/2024,20824,Sep-24,4927,24/08/2024,15897,
Electricity,ECCH Lot #2 - Utility Area,"V2B26, Lot # 2  3A6 Service Meter",193232,9/24/2024,12556,Sep-24,2866,24/08/2024,9690,
Electricity,ECCH Lot #2 - Utility Area,"V2B27, Lot # 2  3A7 Service Meter",193227,9/24/2024,7889,Sep-24,1992,24/08/2024,5897,
Electricity,ECCH Lot #2 - Utility Area,"V2B28, Lot # 2  3A8 Service Meter",193262,9/24/2024,9053,Sep-24,1942,24/08/2024,7111,
Electricity,ECCH Lot #2 - Utility Area,"V2B29, Lot # 2  3A9  Service Meter",193257,9/24/2024,5002,Sep-24,462,24/08/2024,4540,
Electricity,ECCH Lot #2 - Utility Area,"V2B30, Lot # 2  3A10 Service Meter",193584,9/24/2024,10292,Sep-24,2495,24/08/2024,7797,
Electricity,ECCH Lot #2 - Utility Area,"V2B31, Lot # 2  1AA1  Service Meter",193191,9/24/2024,7516,Sep-24,947,24/08/2024,6569,
Electricity,ECCH Lot #2 - Utility Area,"V2B32, Lot # 2  1AA2 Service Meter",193195,9/24/2024,24184,Sep-24,3827,24/08/2024,20357,
Electricity,ECCH Lot #2 - Utility Area,"V2B33, Lot # 2  1AA3Service Meter",193221,9/24/2024,19627,Sep-24,2597,24/08/2024,17030,
Electricity,ECCH Lot #2 - Utility Area,"V2B34, Lot # 2  1AA4 Service Meter",193212,9/24/2024,10133,Sep-24,1659,24/08/2024,8474,
Electricity,ECCH Lot #2 - Utility Area,"V2B35, Lot # 2  1AA5 Service Meter",193416,9/24/2024,20740,Sep-24,3219,24/08/2024,17521,
Electricity,ECCH Lot #2 - Utility Area,"V2B36, Lot # 2  1AA6 Service Meter",193425,9/24/2024,18687,Sep-24,3398,24/08/2024,15289,
Electricity,ECCH Lot #2 - Utility Area,"V2B37, Lot # 2  1AA7 Service Meter",193398,9/24/2024,16277,Sep-24,4518,24/08/2024,11759,
Electricity,ECCH Lot #2 - Utility Area,"V2B38, Lot # 2  1AA8 Service Meter",193407,9/24/2024,12474,Sep-24,2207,24/08/2024,10267,
Electricity,ECCH Lot #2 - Utility Area,"V2B39, Lot # 2  1AB1 Service Meter",193434,9/24/2024,16723,Sep-24,2653,24/08/2024,14070,
Electricity,ECCH Lot #2 - Utility Area,"V2B40, Lot # 2 Feeder Pillar # 1 Street lights ",193168,9/24/2024,48147,Sep-24,2621,24/08/2024,45526,
Electricity,ECCH Lot #2 - Utility Area,"V2B41, Lot # 2Feeder Pillar # 2 Street lights ",193306,9/24/2024,33955,Sep-24,2221,24/08/2024,31734,
Electricity,ECCH Lot #2 - Utility Area,"V2B42, Lot # 2Feeder Pillar # 3 Street lights ",193510,9/24/2024,61370,Sep-24,3600,24/08/2024,57770,
Electricity,ECCH Lot #2 - Utility Area,"V2B43, Lot # 2Feeder Pillar # 4 Street lights ",193566,9/24/2024,31343,Sep-24,1963,24/08/2024,29380,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 1",193167,9/24/2024,20565,Sep-24,1540,24/08/2024,19025,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 2",193222,9/24/2024,14272,Sep-24,1268,24/08/2024,13004,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 3",193305,9/24/2024,24077,Sep-24,1851,24/08/2024,22226,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 3",193263,9/24/2024,6749,Sep-24,508,24/08/2024,6241,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 4",193348,9/24/2024,36993,Sep-24,4105,24/08/2024,32888,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 5",193386,9/24/2024,30059,Sep-24,3647,24/08/2024,26412,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 6",193445,9/24/2024,29366,Sep-24,3805,24/08/2024,25561,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 7",193476,9/24/2024,61198,Sep-24,5504,24/08/2024,55694,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 8",193509,9/24/2024,23402,Sep-24,2413,24/08/2024,20989,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Sub. Station # 9",193565,9/24/2024,24755,Sep-24,2910,24/08/2024,21845,
Electricity,ECCH Lot #2 - Utility Area,"ECCH, LOT # 2 Control Room",193349,9/24/2024,151584,Sep-24,13488,24/08/2024,138096,
Electricity,ECCH Lot #3,"ECCH, LOT # 3 Sub. Station",1038509,9/24/2024,3171576,Sep-24,249134,24/08/2024,2922442,
Electricity,ECCH Lot #4,"ECCH, LOT # 4 Sub. Station",1038508,9/24/2024,3840521,Sep-24,356989,24/08/2024,3483532,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/1, 23b Assal Circle",194950,10/24/2024,31177,Oct-24,3211,24/09/2024,27966,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/2, 23a Assal Circle",194951,10/24/2024,34837,Oct-24,3504,24/09/2024,31333,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/3, 23d Assal Circle",194952,10/24/2024,19695,Oct-24,2605,24/09/2024,17090,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/4, 23c Assal Circle",194953,10/24/2024,34661,Oct-24,3298,24/09/2024,31363,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/5, 23f Assal Circle",194946,10/24/2024,33697,Oct-24,3790,24/09/2024,29907,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/6, 23e Assal Circle",194947,10/24/2024,30099,Oct-24,3700,24/09/2024,26399,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/7, 23h Assal Circle",194948,10/24/2024,24247,Oct-24,2701,24/09/2024,21546,
Electricity,ECCH Lot #1 - Tenant Area,"2A1/8, 23g Assal Circle",194949,10/24/2024,26378,Oct-24,2829,24/09/2024,23549,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/1, 31b Assal Circle",195045,10/24/2024,16353,Oct-24,2012,24/09/2024,14341,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/2, 31a Assal Circle",195046,10/24/2024,29866,Oct-24,2991,24/09/2024,26875,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/3, 31d Assal Circle",195047,10/24/2024,42630,Oct-24,5806,24/09/2024,36824,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/4, 31c Assal Circle",195048,10/24/2024,33298,Oct-24,4167,24/09/2024,29131,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/5, 31f Assal Circle",195049,10/24/2024,33795,Oct-24,4117,24/09/2024,29678,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/6, 31e Assal Circle",195050,10/24/2024,33044,Oct-24,3622,24/09/2024,29422,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/7, 31h Assal Circle",195052,10/24/2024,21135,Oct-24,2415,24/09/2024,18720,
Electricity,ECCH Lot #1 - Tenant Area,"2A10/8, 31g Assal Circle",195051,10/24/2024,23326,Oct-24,2808,24/09/2024,20518,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/1, 21b Assal Circle",194959,10/24/2024,9235,Oct-24,1947,24/09/2024,7288,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/2, 21a Assal Circle",194960,10/24/2024,25266,Oct-24,2951,24/09/2024,22315,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/3, 21d Assal Circle",194961,10/24/2024,25192,Oct-24,1875,24/09/2024,23317,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/4, 21c Assal Circle",194962,10/24/2024,39532,Oct-24,3758,24/09/2024,35774,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/5, 21f Assal Circle",194955,10/24/2024,27928,Oct-24,3097,24/09/2024,24831,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/6, 21e Assal Circle",194956,10/24/2024,34246,Oct-24,3539,24/09/2024,30707,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/7, 21h Assal Circle",194957,10/24/2024,29719,Oct-24,3703,24/09/2024,26016,
Electricity,ECCH Lot #1 - Tenant Area,"2A2/8, 21g Assal Circle",194958,10/24/2024,27800,Oct-24,3480,24/09/2024,24320,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/1, 19b Assal Circle",194969,10/24/2024,38418,Oct-24,4651,24/09/2024,33767,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/4, 19c Assal Circle",194967,10/24/2024,27663,Oct-24,3616,24/09/2024,24047,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/5, 19f Assal Circle",194965,10/24/2024,27317,Oct-24,3418,24/09/2024,23899,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/6, 19e Assal Circle",194972,10/24/2024,21953,Oct-24,2775,24/09/2024,19178,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/7, 19h Assal Circle",194970,10/24/2024,25368,Oct-24,3198,24/09/2024,22170,
Electricity,ECCH Lot #1 - Tenant Area,"2A3/8, 19g Assal Circle",194971,10/24/2024,34214,Oct-24,3640,24/09/2024,30574,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/1, 17b Assal Circle",194913,10/24/2024,28766,Oct-24,2815,24/09/2024,25951,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/2, 17a Assal Circle",194914,10/24/2024,30151,Oct-24,5162,24/09/2024,24989,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/3, 17d Assal Circle",194915,10/24/2024,30790,Oct-24,2911,24/09/2024,27879,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/4, 17c Assal Circle",194916,10/24/2024,33547,Oct-24,4917,24/09/2024,28630,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/5, 17f Assal Circle",194917,10/24/2024,34460,Oct-24,3341,24/09/2024,31119,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/6, 17e Assal Circle",194918,10/24/2024,37064,Oct-24,4261,24/09/2024,32803,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/7, 17h Assal Circle",194919,10/24/2024,25420,Oct-24,2694,24/09/2024,22726,
Electricity,ECCH Lot #1 - Tenant Area,"2A4/8, 17g Assal Circle",194920,10/24/2024,31884,Oct-24,3038,24/09/2024,28846,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/1, 5b Assal Circle",194818,10/24/2024,26642,Oct-24,2551,24/09/2024,24091,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/2, 5a Assal Circle",194819,10/24/2024,31627,Oct-24,3703,24/09/2024,27924,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/3, 5d Assal Circle",194820,10/24/2024,35795,Oct-24,4131,24/09/2024,31664,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/4, 5c Assal Circle",194821,10/24/2024,31200,Oct-24,3648,24/09/2024,27552,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/5, 5f Assal Circle",194822,10/24/2024,34989,Oct-24,3793,24/09/2024,31196,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/6, 5e Assal Circle",194823,10/24/2024,31735,Oct-24,3216,24/09/2024,28519,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/7, 5h Assal Circle",194824,10/24/2024,26946,Oct-24,2820,24/09/2024,24126,
Electricity,ECCH Lot #1 - Tenant Area,"2A5/8, 5g Assal Circle",194825,10/24/2024,29593,Oct-24,2951,24/09/2024,26642,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/1, 3b Assal Circle",194827,10/24/2024,29909,Oct-24,3421,24/09/2024,26488,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/2, 3a Assal Circle",194828,10/24/2024,31098,Oct-24,3694,24/09/2024,27404,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/3, 3d Assal Circle",194833,10/24/2024,27643,Oct-24,3361,24/09/2024,24282,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/4, 3c Assal Circle",194834,10/24/2024,30125,Oct-24,2110,24/09/2024,28015,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/5, 3f Assal Circle",194831,10/24/2024,28667,Oct-24,3629,24/09/2024,25038,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/6, 3e Assal Circle",194832,10/24/2024,34151,Oct-24,2849,24/09/2024,31302,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/7, 3h Assal Circle",194829,10/24/2024,24809,Oct-24,3088,24/09/2024,21721,
Electricity,ECCH Lot #1 - Tenant Area,"2A6/8, 3g Assal Circle",194830,10/24/2024,32909,Oct-24,4444,24/09/2024,28465,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/1, 1b Assal Circle",194836,10/24/2024,30710,Oct-24,3586,24/09/2024,27124,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/2, 1a Assal Circle",194837,10/24/2024,31258,Oct-24,3816,24/09/2024,27442,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/3, 1d Assal Circle",194838,10/24/2024,22429,Oct-24,3604,24/09/2024,18825,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/4, 1c Assal Circle",194839,10/24/2024,26649,Oct-24,3015,24/09/2024,23634,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/5, 1f Assal Circle",194840,10/24/2024,4021,Oct-24,231,24/09/2024,3790,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/6, 1e Assal Circle",194841,10/24/2024,24233,Oct-24,3209,24/09/2024,21024,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/7, 1h Assal Circle",194842,10/24/2024,18211,Oct-24,3922,24/09/2024,14289,
Electricity,ECCH Lot #1 - Tenant Area,"2A7/8, 1g Assal Circle",194843,10/24/2024,24958,Oct-24,3609,24/09/2024,21349,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/1, 35b Assal Circle",195027,10/24/2024,33519,Oct-24,3847,24/09/2024,29672,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/2, 35a Assal Circle",195028,10/24/2024,29461,Oct-24,3192,24/09/2024,26269,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/3, 35d Assal Circle",195029,10/24/2024,25477,Oct-24,2712,24/09/2024,22765,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/4, 35c Assal Circle",195030,10/24/2024,21827,Oct-24,2331,24/09/2024,19496,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/5, 35f Assal Circle",195031,10/24/2024,32545,Oct-24,3668,24/09/2024,28877,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/6, 35e Assal Circle",195032,10/24/2024,33639,Oct-24,2897,24/09/2024,30742,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/7, 35h Assal Circle",195033,10/24/2024,33120,Oct-24,3730,24/09/2024,29390,
Electricity,ECCH Lot #1 - Tenant Area,"2A8/8, 35g Assal Circle",195034,10/24/2024,34464,Oct-24,4140,24/09/2024,30324,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/1, 33b Assal Circle",195036,10/24/2024,29837,Oct-24,3905,24/09/2024,25932,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/2, 33a Assal Circle",195037,10/24/2024,30992,Oct-24,4651,24/09/2024,26341,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/3, 33d Assal Circle",195038,10/24/2024,22400,Oct-24,3433,24/09/2024,18967,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/4, 33c Assal Circle",195039,10/24/2024,37118,Oct-24,4206,24/09/2024,32912,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/5, 33f Assal Circle",195040,10/24/2024,38760,Oct-24,4659,24/09/2024,34101,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/6, 33e Assal Circle",195041,10/24/2024,28183,Oct-24,2851,24/09/2024,25332,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/7, 33h Assal Circle",195042,10/24/2024,28730,Oct-24,3642,24/09/2024,25088,
Electricity,ECCH Lot #1 - Tenant Area,"2A9/8, 33g Assal Circle",195043,10/24/2024,241646,Oct-24,2316,24/09/2024,239330,
Electricity,ECCH Lot #1 - Tenant Area,"2D1, 5a Hanwa Street",194929,10/24/2024,70560,Oct-24,4970,24/09/2024,65590,
Electricity,ECCH Lot #1 - Tenant Area,"2D10, 6a Hanwa Street",194981,10/24/2024,78762,Oct-24,5498,24/09/2024,73264,
Electricity,ECCH Lot #1 - Tenant Area,"2D11, 4b Hanwa Street",194982,10/24/2024,83539,Oct-24,4535,24/09/2024,79004,
Electricity,ECCH Lot #1 - Tenant Area,"2D12, 4a Hanwa Street",194937,10/24/2024,78882,Oct-24,5777,24/09/2024,73105,
Electricity,ECCH Lot #1 - Tenant Area,"2D13, 2b Hanwa Street",194938,10/24/2024,66510,Oct-24,3461,24/09/2024,63049,
Electricity,ECCH Lot #1 - Tenant Area,"2D14, 2a Hanwa Street",194939,10/24/2024,72249,Oct-24,5350,24/09/2024,66899,
Electricity,ECCH Lot #1 - Tenant Area,"2D15, 26b Assal Circle",194940,10/24/2024,59995,Oct-24,1603,24/09/2024,58392,
Electricity,ECCH Lot #1 - Tenant Area,"2D16, 26a Assal Circle",194941,10/24/2024,84435,Oct-24,6244,24/09/2024,78191,
Electricity,ECCH Lot #1 - Tenant Area,"2D17, 24b Assal Circle",194942,10/24/2024,93179,Oct-24,7121,24/09/2024,86058,
Electricity,ECCH Lot #1 - Tenant Area,"2D18, 24a Assal Circle",194943,10/24/2024,96901,Oct-24,7374,24/09/2024,89527,
Electricity,ECCH Lot #1 - Tenant Area,"2D19, 22b Assal Circle",194944,10/24/2024,94147,Oct-24,7048,24/09/2024,87099,
Electricity,ECCH Lot #1 - Tenant Area,"2D2, 5b Hanwa Street",194930,10/24/2024,54406,Oct-24,1525,24/09/2024,52881,
Electricity,ECCH Lot #1 - Tenant Area,"2D20, 22a Assal Circle",194945,10/24/2024,82121,Oct-24,6641,24/09/2024,75480,
Electricity,ECCH Lot #1 - Tenant Area,"2D21, 12b Assal Circle",194889,10/24/2024,71964,Oct-24,3796,24/09/2024,68168,
Electricity,ECCH Lot #1 - Tenant Area,"2D22, 12a Assal Circle",194890,10/24/2024,75013,Oct-24,5807,24/09/2024,69206,
Electricity,ECCH Lot #1 - Tenant Area,"2D23, 10b Assal Circle",194891,10/24/2024,101774,Oct-24,8835,24/09/2024,92939,
Electricity,ECCH Lot #1 - Tenant Area,"2D24, 10a Assal Circle",194892,10/24/2024,61258,Oct-24,4269,24/09/2024,56989,
Electricity,ECCH Lot #1 - Tenant Area,"2D25, 8b Assal Circle",194864,10/24/2024,86434,Oct-24,6887,24/09/2024,79547,
Electricity,ECCH Lot #1 - Tenant Area,"2D26, 8a Assal Circle",194865,10/24/2024,57881,Oct-24,3369,24/09/2024,54512,
Electricity,ECCH Lot #1 - Tenant Area,"2D27, 6b Khatme Street",194866,10/24/2024,92040,Oct-24,6659,24/09/2024,85381,
Electricity,ECCH Lot #1 - Tenant Area,"2D28, 6a Khatme Street",194867,10/24/2024,92257,Oct-24,6631,24/09/2024,85626,
Electricity,ECCH Lot #1 - Tenant Area,"2D29, 4b Khatme Street",194868,10/24/2024,74189,Oct-24,3346,24/09/2024,70843,
Electricity,ECCH Lot #1 - Tenant Area,"2D3, 3a Hanwa Street",194931,10/24/2024,56093,Oct-24,3391,24/09/2024,52702,
Electricity,ECCH Lot #1 - Tenant Area,"2D30, 4a Khatme Street",194869,10/24/2024,103071,Oct-24,4504,24/09/2024,98567,
Electricity,ECCH Lot #1 - Tenant Area,"2D31, 2b Khatme Street",194870,10/24/2024,78478,Oct-24,5911,24/09/2024,72567,
Electricity,ECCH Lot #1 - Tenant Area,"2D32, 2a Khatme Street",194871,10/24/2024,68174,Oct-24,4212,24/09/2024,63962,
Electricity,ECCH Lot #1 - Tenant Area,"2D33, 6b Assal Circle",194812,10/24/2024,72694,Oct-24,4638,24/09/2024,68056,
Electricity,ECCH Lot #1 - Tenant Area,"2D34, 6a Assal Circle",194813,10/24/2024,66735,Oct-24,3555,24/09/2024,63180,
Electricity,ECCH Lot #1 - Tenant Area,"2D35, 4b Assal Circle",194814,10/24/2024,73718,Oct-24,4709,24/09/2024,69009,
Electricity,ECCH Lot #1 - Tenant Area,"2D36, 4a Assal Circle",194815,10/24/2024,63398,Oct-24,4822,24/09/2024,58576,
Electricity,ECCH Lot #1 - Tenant Area,"2D37, 2b Assal Circle",194816,10/24/2024,76990,Oct-24,5545,24/09/2024,71445,
Electricity,ECCH Lot #1 - Tenant Area,"2D38, 2a Assal Circle",194817,10/24/2024,77832,Oct-24,6145,24/09/2024,71687,
Electricity,ECCH Lot #1 - Tenant Area,"2D39, 32b Assal Circle",195015,10/24/2024,86645,Oct-24,7913,24/09/2024,78732,
Electricity,ECCH Lot #1 - Tenant Area,"2D4, 3b Hanwa Street",194932,10/24/2024,97325,Oct-24,6029,24/09/2024,91296,
Electricity,ECCH Lot #1 - Tenant Area,"2D40, 32a Assal Circle",195016,10/24/2024,87307,Oct-24,7017,24/09/2024,80290,
Electricity,ECCH Lot #1 - Tenant Area,"2D41, 30b Assal Circle",195017,10/24/2024,90761,Oct-24,4720,24/09/2024,86041,
Electricity,ECCH Lot #1 - Tenant Area,"2D42, 30a Assal Circle",195018,10/24/2024,99144,Oct-24,7245,24/09/2024,91899,
Electricity,ECCH Lot #1 - Tenant Area,"2D43, 28b Assal Circle",195019,10/24/2024,81177,Oct-24,4373,24/09/2024,76804,
Electricity,ECCH Lot #1 - Tenant Area,"2D44, 28a Assal Circle",195020,10/24/2024,58096,Oct-24,4706,24/09/2024,53390,
Electricity,ECCH Lot #1 - Tenant Area,"2D45, 29a Assal Circle",195021,10/24/2024,80972,Oct-24,5650,24/09/2024,75322,
Electricity,ECCH Lot #1 - Tenant Area,"2D46, 29b Assal Circle",195022,10/24/2024,90769,Oct-24,7217,24/09/2024,83552,
Electricity,ECCH Lot #1 - Tenant Area,"2D47, 27a Assal Circle",194983,10/24/2024,86365,Oct-24,6494,24/09/2024,79871,
Electricity,ECCH Lot #1 - Tenant Area,"2D48, 27b Assal Circle",194984,10/24/2024,73108,Oct-24,4498,24/09/2024,68610,
Electricity,ECCH Lot #1 - Tenant Area,"2D49, 7a Hanwa Street",194985,10/24/2024,86889,Oct-24,5353,24/09/2024,81536,
Electricity,ECCH Lot #1 - Tenant Area,"2D5, 1a Hanwa Street",194933,10/24/2024,79814,Oct-24,5915,24/09/2024,73899,
Electricity,ECCH Lot #1 - Tenant Area,"2D50, 7b Hanwa Street",194986,10/24/2024,76588,Oct-24,5606,24/09/2024,70982,
Electricity,ECCH Lot #1 - Tenant Area,"2D51, 2b Jaad Court",195023,10/24/2024,76750,Oct-24,4849,24/09/2024,71901,
Electricity,ECCH Lot #1 - Tenant Area,"2D52, 2a Jaad Court",195024,10/24/2024,73546,Oct-24,5104,24/09/2024,68442,
Electricity,ECCH Lot #1 - Tenant Area,"2D53, 1a Jaad Court",195025,10/24/2024,82908,Oct-24,6806,24/09/2024,76102,
Electricity,ECCH Lot #1 - Tenant Area,"2D54, 1b Jaad Court",195026,10/24/2024,90594,Oct-24,5409,24/09/2024,85185,
Electricity,ECCH Lot #1 - Tenant Area,"2D6, 1b Hanwa Street",194934,10/24/2024,103439,Oct-24,7034,24/09/2024,96405,
Electricity,ECCH Lot #1 - Tenant Area,"2D7, 25a Assal Circle",194935,10/24/2024,58855,Oct-24,3955,24/09/2024,54900,
Electricity,ECCH Lot #1 - Tenant Area,"2D8, 25b Assal Circle",194936,10/24/2024,74292,Oct-24,5326,24/09/2024,68966,
Electricity,ECCH Lot #1 - Tenant Area,"2D9, 6b Hanwa Street",194980,10/24/2024,96624,Oct-24,6259,24/09/2024,90365,
Electricity,ECCH Lot #1 - Tenant Area,"3A1/1, 15b Assal Circle",194893,10/24/2024,79360,Oct-24,5806,24/09/2024,73554,
Electricity,ECCH Lot #1 - Tenant Area,"3A1/2, 15a Assal Circle",194894,10/24/2024,67689,Oct-24,2302,24/09/2024,65387,
Electricity,ECCH Lot #1 - Tenant Area,"3A1/3, 15d Assal Circle",194895,10/24/2024,100831,Oct-24,6892,24/09/2024,93939,
Electricity,ECCH Lot #1 - Tenant Area,"3A1/4, 15c Assal Circle",194896,10/24/2024,66957,Oct-24,5537,24/09/2024,61420,
Electricity,ECCH Lot #1 - Tenant Area,"3A2/1, 13b Assal Circle",194898,10/24/2024,71042,Oct-24,4874,24/09/2024,66168,
Electricity,ECCH Lot #1 - Tenant Area,"3A2/2, 13a Assal Circle",194899,10/24/2024,58823,Oct-24,4594,24/09/2024,54229,
Electricity,ECCH Lot #1 - Tenant Area,"3A2/3, 13d Assal Circle",194900,10/24/2024,90183,Oct-24,5765,24/09/2024,84418,
Electricity,ECCH Lot #1 - Tenant Area,"3A2/4, 13c Assal Circle",194901,10/24/2024,49510,Oct-24,2274,24/09/2024,47236,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/1, 2b Bwraq Court",194907,10/24/2024,21342,Oct-24,3701,24/09/2024,17641,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/2, 19a Assal Circle",194968,10/24/2024,19817,Oct-24,2478,24/09/2024,17339,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/2, 2a Bwraq Court",194904,10/24/2024,61492,Oct-24,3981,24/09/2024,57511,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/3, 19d Assal Circle",194966,10/24/2024,31780,Oct-24,4339,24/09/2024,27441,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/3, 2d Bwraq Court",194905,10/24/2024,75906,Oct-24,5584,24/09/2024,70322,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/4, 2c Bwraq Court",194906,10/24/2024,89103,Oct-24,5439,24/09/2024,83664,
Electricity,ECCH Lot #1 - Tenant Area,"3A4/1, 1b Bwraq Court ",194908,10/24/2024,80114,Oct-24,4708,24/09/2024,75406,
Electricity,ECCH Lot #1 - Tenant Area,"3A4/2, 1a Bwraq Court",194909,10/24/2024,74086,Oct-24,4827,24/09/2024,69259,
Electricity,ECCH Lot #1 - Tenant Area,"3A4/3, 1d Bwraq Court",194910,10/24/2024,67388,Oct-24,3656,24/09/2024,63732,
Electricity,ECCH Lot #1 - Tenant Area,"3A4/4, 1c Bwraq Court",194911,10/24/2024,116569,Oct-24,7847,24/09/2024,108722,
Electricity,ECCH Lot #1 - Tenant Area,"3D1, 3a Jafna Court",194922,10/24/2024,117733,Oct-24,7775,24/09/2024,109958,
Electricity,ECCH Lot #1 - Tenant Area,"3D10, 9b Bagraa Court",194977,10/24/2024,126163,Oct-24,9585,24/09/2024,116578,
